reading_id,site_id,bin_id,device_id,batch_id,recorded_at,sequence,method,temperature_c,moisture_pct,oxygen_pct,co2_pct,nh3_relative,mq135_composite_ppm,stage_id,stage_name,days_until_ready,fault_codes
rdg-cmpiq-unram-esp32-02-0135,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-20T14:00:00Z,135,bokashi,31.69,30.369999999999997,16.31,0.65,0.087,130.69,4,Maturation,17,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0136,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-20T20:00:00Z,136,bokashi,30.11,35.23,16.42,0.64,0.0,58.91,4,Maturation,17,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0137,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-21T02:00:00Z,137,bokashi,28.34,32.94,16.08,1.56,0.091,165.69,4,Maturation,16,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0138,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-21T08:00:00Z,138,bokashi,28.35,31.310000000000002,16.49,1.66,0.109,114.39,4,Maturation,16,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0139,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-21T14:00:00Z,139,bokashi,31.64,33.46,15.47,1.5,0.0,86.92,4,Maturation,16,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0140,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-21T20:00:00Z,140,bokashi,30.19,32.79,14.27,2.23,0.067,164.12,4,Maturation,16,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0141,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-22T02:00:00Z,141,bokashi,30.23,31.32,15.56,1.06,0.081,114.26,4,Maturation,15,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0142,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-22T08:00:00Z,142,bokashi,31.43,27.92,16.15,1.4,0.11,156.19,4,Maturation,15,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0143,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-22T14:00:00Z,143,bokashi,29.83,33.79,14.86,1.44,0.076,109.03,4,Maturation,15,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0144,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-22T20:00:00Z,144,bokashi,29.04,31.439999999999998,15.59,1.28,0.063,135.16,4,Maturation,15,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0145,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-23T02:00:00Z,145,bokashi,29.88,33.33,15.12,1.51,0.105,146.14,4,Maturation,14,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0146,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-23T08:00:00Z,146,bokashi,26.54,31.57,14.52,1.79,0.073,177.98,4,Maturation,14,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0147,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-23T14:00:00Z,147,bokashi,29.62,28.700000000000003,15.86,1.33,0.007,85.75,4,Maturation,14,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0148,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-23T20:00:00Z,148,bokashi,29.97,30.67,15.42,0.85,0.117,89.02,4,Maturation,14,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0149,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-24T02:00:00Z,149,bokashi,28.79,30.03,15.75,1.81,0.11,134.45,4,Maturation,13,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0150,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-24T08:00:00Z,150,bokashi,27.49,29.759999999999998,14.51,1.91,0.093,201.95,4,Maturation,13,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0151,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-24T14:00:00Z,151,bokashi,28.4,32.26,14.46,1.56,0.108,119.69,4,Maturation,13,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0152,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-24T20:00:00Z,152,bokashi,31.99,28.060000000000002,15.75,1.01,0.074,136.48,4,Maturation,13,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0153,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-25T02:00:00Z,153,bokashi,31.22,31.020000000000003,14.83,1.6,0.114,160.93,4,Maturation,12,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0154,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-25T08:00:00Z,154,bokashi,29.53,28.33,14.78,1.65,0.077,111.02,4,Maturation,12,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0155,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-25T14:00:00Z,155,bokashi,29.34,28.130000000000003,14.64,1.19,0.062,95.56,4,Maturation,12,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0156,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-25T20:00:00Z,156,bokashi,27.35,25.520000000000003,14.57,1.19,0.081,97.78,4,Maturation,12,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0157,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-26T02:00:00Z,157,bokashi,28.24,29.42,15.45,0.5,0.059,78.96,4,Maturation,11,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0158,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-26T08:00:00Z,158,bokashi,28.74,27.07,15.85,1.69,0.041,147.99,4,Maturation,11,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0159,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-26T14:00:00Z,159,bokashi,29.52,26.479999999999997,14.13,1.43,0.052,152.55,4,Maturation,11,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0160,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-26T20:00:00Z,160,bokashi,30.96,26.5,14.8,1.43,0.111,151.79,4,Maturation,11,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0161,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-27T02:00:00Z,161,bokashi,31.62,25.270000000000003,14.13,1.62,0.064,102.4,4,Maturation,10,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0162,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-27T08:00:00Z,162,bokashi,28.9,29.58,14.44,1.82,0.013,158.13,4,Maturation,10,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0163,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-27T14:00:00Z,163,bokashi,29.42,30.869999999999997,14.43,1.38,0.026,78.17,4,Maturation,10,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0164,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-27T20:00:00Z,164,bokashi,30.77,25.560000000000002,14.28,1.97,0.092,152.98,4,Maturation,10,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0165,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-28T02:00:00Z,165,bokashi,30.18,28.85,13.42,1.95,0.075,162.84,4,Maturation,9,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0166,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-28T08:00:00Z,166,bokashi,30.73,29.18,14.28,1.88,0.055,130.93,4,Maturation,9,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0167,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-28T14:00:00Z,167,bokashi,29.59,27.03,14.27,1.61,0.018,127.95,4,Maturation,9,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0168,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-28T20:00:00Z,168,bokashi,28.32,27.32,12.69,1.7,0.0,133.16,4,Maturation,9,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0169,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-29T02:00:00Z,169,bokashi,29.52,29.060000000000002,14.43,1.56,0.044,120.64,4,Maturation,8,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0170,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-29T08:00:00Z,170,bokashi,27.98,27.619999999999997,14.62,1.44,0.053,118.97,4,Maturation,8,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0171,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-29T14:00:00Z,171,bokashi,28.97,30.22,13.85,1.91,0.06,145.48,4,Maturation,8,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0172,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-29T20:00:00Z,172,bokashi,29.2,27.96,13.23,1.62,0.0,81.52,4,Maturation,8,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0173,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-30T02:00:00Z,173,bokashi,27.67,28.11,13.21,1.69,0.0,119.91,4,Maturation,7,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0174,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-30T08:00:00Z,174,bokashi,29.16,28.189999999999998,14.03,1.52,0.075,125.63,4,Maturation,7,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0175,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-30T14:00:00Z,175,bokashi,28.79,28.33,12.84,1.51,0.056,116.77,4,Maturation,7,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0176,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-09-30T20:00:00Z,176,bokashi,25.35,28.130000000000003,14.46,1.56,0.039,114.51,4,Maturation,7,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0177,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-01T02:00:00Z,177,bokashi,29.24,29.130000000000003,14.43,1.22,0.0,76.11,4,Maturation,6,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0178,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-01T08:00:00Z,178,bokashi,29.4,26.71,13.97,1.63,0.064,122.22,4,Maturation,6,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0179,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-01T14:00:00Z,179,bokashi,30.47,28.96,12.99,2.23,0.0,145.16,4,Maturation,6,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0180,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-01T20:00:00Z,180,bokashi,29.5,24.060000000000002,12.14,2.03,0.008,127.81,4,Maturation,6,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0181,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-02T02:00:00Z,181,bokashi,25.77,26.630000000000003,12.75,1.77,0.043,137.59,4,Maturation,5,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0182,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-02T08:00:00Z,182,bokashi,29.27,25.119999999999997,12.75,1.86,0.099,155.29,4,Maturation,5,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0183,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-02T14:00:00Z,183,bokashi,29.92,25.130000000000003,12.29,1.5,0.0,134.61,4,Maturation,5,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0184,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-02T20:00:00Z,184,bokashi,27.98,24.520000000000003,12.98,1.75,0.012,144.57,4,Maturation,5,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0185,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-03T02:00:00Z,185,bokashi,28.85,28.729999999999997,13.91,1.84,0.026,118.75,4,Maturation,4,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0186,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-03T08:00:00Z,186,bokashi,27.41,29.409999999999997,13.6,1.95,0.068,162.31,4,Maturation,4,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0187,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-03T14:00:00Z,187,bokashi,28.85,27.28,12.88,1.89,0.002,148.08,4,Maturation,4,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0188,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-03T20:00:00Z,188,bokashi,26.87,26.47,12.31,1.63,0.009,126.17,4,Maturation,4,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0189,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-04T02:00:00Z,189,bokashi,27.04,28.78,12.45,1.71,0.0,146.31,4,Maturation,3,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0190,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-04T08:00:00Z,190,bokashi,28.53,25.840000000000003,11.78,2.18,0.0,99.22,4,Maturation,3,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0191,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-04T14:00:00Z,191,bokashi,25.25,28.14,13.66,1.4,0.0,83.68,4,Maturation,3,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0192,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-04T20:00:00Z,192,bokashi,27.88,28.08,13.59,1.96,0.0,76.78,4,Maturation,3,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0193,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-05T02:00:00Z,193,bokashi,27.71,25.25,12.42,1.68,0.033,108.84,4,Maturation,2,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0194,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-05T08:00:00Z,194,bokashi,27.57,25.049999999999997,13.51,2.38,0.0,140.47,4,Maturation,2,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0195,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-05T14:00:00Z,195,bokashi,30.19,26.5,11.86,2.73,0.0,160.86,4,Maturation,2,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0196,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-05T20:00:00Z,196,bokashi,29.11,24.700000000000003,13.0,1.94,0.0,103.63,4,Maturation,2,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0197,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-06T02:00:00Z,197,bokashi,30.51,23.36,12.12,2.17,0.0,180.32,4,Maturation,1,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0198,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-06T08:00:00Z,198,bokashi,26.32,26.78,11.49,1.84,0.011,144.63,4,Maturation,1,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0199,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-06T14:00:00Z,199,bokashi,26.15,23.700000000000003,11.0,2.14,0.0,108.49,4,Maturation,1,MOISTURE_LOW
rdg-cmpiq-unram-esp32-02-0200,site-unram-pilot,bin-unram-bokashi-02,cmpiq-unram-esp32-02,batch-2026-08-bokashi-b,2026-10-06T20:00:00Z,200,bokashi,27.67,24.83,12.79,1.48,0.0,107.82,4,Maturation,1,MOISTURE_LOW
rdg-cmpiq-smk-esp32-01-0001,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-18T04:00:00Z,1,aerated_static_pile,27.76,63.81,14.46,0.24,0.093,82.59,0,Early Mesophilic,48,
rdg-cmpiq-smk-esp32-01-0002,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-18T10:00:00Z,2,aerated_static_pile,32.58,66.33,13.84,1.18,0.119,151.78,0,Early Mesophilic,48,
rdg-cmpiq-smk-esp32-01-0003,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-18T16:00:00Z,3,aerated_static_pile,31.72,64.42,12.21,1.45,0.075,162.46,0,Early Mesophilic,48,
rdg-cmpiq-smk-esp32-01-0004,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-18T22:00:00Z,4,aerated_static_pile,35.5,62.47,12.18,1.75,0.161,139.03,0,Early Mesophilic,48,
rdg-cmpiq-smk-esp32-01-0005,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-19T04:00:00Z,5,aerated_static_pile,36.65,62.01,11.44,2.26,0.15,171.83,0,Early Mesophilic,47,
rdg-cmpiq-smk-esp32-01-0006,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-19T10:00:00Z,6,aerated_static_pile,38.67,64.83,9.97,2.57,0.238,216.49,0,Early Mesophilic,47,
rdg-cmpiq-smk-esp32-01-0007,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-19T16:00:00Z,7,aerated_static_pile,39.55,61.34,9.21,2.64,0.271,230.97,0,Early Mesophilic,47,
rdg-cmpiq-smk-esp32-01-0008,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-19T22:00:00Z,8,aerated_static_pile,44.16,59.09,8.07,3.03,0.257,224.35,0,Early Mesophilic,47,
rdg-cmpiq-smk-esp32-01-0009,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-20T04:00:00Z,9,aerated_static_pile,44.33,60.11,3.2,2.84,0.178,348.81,1,Active Thermophilic,46,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0010,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-20T10:00:00Z,10,aerated_static_pile,46.7,59.58,3.2,3.12,0.339,378.96000000000004,1,Active Thermophilic,46,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0011,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-20T16:00:00Z,11,aerated_static_pile,49.49,59.79,3.2,3.55,0.312,441.28,1,Active Thermophilic,46,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0012,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-20T22:00:00Z,12,aerated_static_pile,47.69,61.09,3.2,2.87,0.371,449.97,1,Active Thermophilic,46,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0013,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-21T04:00:00Z,13,aerated_static_pile,48.38,57.11,3.2,3.41,0.424,457.64,1,Active Thermophilic,45,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0014,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-21T10:00:00Z,14,aerated_static_pile,49.94,58.89,3.2,3.73,0.428,462.39,1,Active Thermophilic,45,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0015,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-21T16:00:00Z,15,aerated_static_pile,47.51,57.88,3.2,4.62,0.325,453.8,1,Active Thermophilic,45,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0016,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-21T22:00:00Z,16,aerated_static_pile,54.85,57.26,3.2,4.37,0.353,474.96,1,Active Thermophilic,45,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0017,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-22T04:00:00Z,17,aerated_static_pile,53.68,59.58,3.2,4.64,0.54,527.85,1,Active Thermophilic,44,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0018,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-22T10:00:00Z,18,aerated_static_pile,56.72,56.67,3.2,5.42,0.46,561.56,1,Active Thermophilic,44,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0019,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-22T16:00:00Z,19,aerated_static_pile,52.09,58.29,3.2,4.76,0.498,538.3399999999999,1,Active Thermophilic,44,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0020,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-22T22:00:00Z,20,aerated_static_pile,54.7,57.77,3.2,5.8,0.555,578.8,1,Active Thermophilic,44,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0021,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-23T04:00:00Z,21,aerated_static_pile,56.81,53.71,3.2,5.69,0.596,584.45,1,Active Thermophilic,43,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0022,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-23T10:00:00Z,22,aerated_static_pile,59.32,54.11,3.2,5.56,0.628,613.06,1,Active Thermophilic,43,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0023,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-23T16:00:00Z,23,aerated_static_pile,60.0,56.63,3.2,5.89,0.626,619.36,1,Active Thermophilic,43,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0024,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-23T22:00:00Z,24,aerated_static_pile,62.53,54.58,3.2,6.31,0.701,636.97,1,Active Thermophilic,43,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0025,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-24T04:00:00Z,25,aerated_static_pile,59.5,57.35,3.2,6.37,0.715,637.23,2,Peak Decomposition,42,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0026,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-24T10:00:00Z,26,aerated_static_pile,57.27,55.95,3.2,6.27,0.659,604.54,2,Peak Decomposition,42,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0027,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-24T16:00:00Z,27,aerated_static_pile,57.62,57.55,3.2,6.96,0.749,666.03,2,Peak Decomposition,42,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0028,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-24T22:00:00Z,28,aerated_static_pile,61.22,57.41,3.2,6.4,0.769,646.0899999999999,2,Peak Decomposition,42,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0029,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-25T04:00:00Z,29,aerated_static_pile,59.48,54.86,3.2,7.69,0.725,670.21,2,Peak Decomposition,41,ANAEROBIC_RISK
rdg-cmpiq-smk-esp32-01-0030,site-smk-lombok-01,bin-smk-aerated-01,cmpiq-smk-esp32-01,batch-2026-08-aerated-c,2026-08-25T10:00:00Z,30,aerated_static_pile,59.42,56.45,3.2,6.77,0.826,726.12,2,Peak Decomposition,41,ANAEROBIC_RISK
